Timestamp=2025-07-19 23:20:52; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.218.154.32; ExternalIP=89.148.67.74; Action=Blocked; Domain=portal.zntkbgsubt.dev; QType=AAAA; RCode=NOERROR
Timestamp=2025-07-24 11:39:33; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.240.255.205; ExternalIP=223.152.130.146; Action=Allowed; Domain=secure.himbzmu.io; QType=TXT; RCode=NOERROR
Timestamp=2025-07-24 11:48:19; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.86.148.71; ExternalIP=96.171.5.17; Action=Allowed; Domain=updates.dirtkmjkd.net; QType=PTR; RCode=SERVFAIL
Timestamp=2025-07-24 11:56:38; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.160.29.18; ExternalIP=37.224.116.70; Action=Allowed; Domain=updates.ohtxum.dev; QType=SOA; RCode=FORMERR
Timestamp=2025-07-24 12:07:55; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.209.225.96; ExternalIP=40.141.162.86; Action=Blocked; Domain=www.wcdrxmuf.org; QType=NS; RCode=SERVFAIL
Timestamp=2025-07-24 12:09:53; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.183.79.51; ExternalIP=34.213.175.212; Action=Blocked; Domain=api.peelfvby.info; QType=TXT; RCode=NXDOMAIN
Timestamp=2025-07-24 12:15:39; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.117.38.52; ExternalIP=173.204.22.180; Action=Allowed; Domain=repo.usxawn.dev; QType=SRV; RCode=FORMERR
Timestamp=2025-07-24 12:18:22; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.231.26.162; ExternalIP=103.73.105.45; Action=Allowed; Domain=updates.bunpj.dev; QType=PTR; RCode=NXDOMAIN
Timestamp=2025-07-24 12:23:21; Identity=bob@corp.local; Device=LINUX-WS01; InternalIP=10.187.207.27; ExternalIP=115.124.42.215; Action=Blocked; Domain=updates.pkkon.org; QType=MX; RCode=FORMERR
Timestamp=2025-07-24 12:30:34; Identity=diana@example.com; Device=WIN11-LAPTOP01; InternalIP=10.56.211.62; ExternalIP=189.45.216.14; Action=Blocked; Domain=auth.zeaojxx.dev; QType=SOA; RCode=REFUSED
Timestamp=2025-07-24 12:41:22; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.115.66.94; ExternalIP=211.187.92.44; Action=Blocked; Domain=secure.qiduagc.com; QType=NS; RCode=REFUSED
Timestamp=2025-07-24 12:43:00; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.19.116.63; ExternalIP=139.120.168.168; Action=Blocked; Domain=www.hdmnvwicaa.org; QType=NS; RCode=FORMERR
Timestamp=2025-07-24 12:47:27; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.254.117.43; ExternalIP=51.126.136.180; Action=Blocked; Domain=updates.fbdteteqo.co; QType=MX; RCode=REFUSED
Timestamp=2025-07-24 13:12:01; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.89.200.64; ExternalIP=148.164.150.159; Action=Allowed; Domain=repo.sbcuofr.xyz; QType=SOA; RCode=NXDOMAIN
Timestamp=2025-07-24 13:12:10; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.62.147.46; ExternalIP=178.123.147.36; Action=Allowed; Domain=status.nyiesijmhi.dev; QType=MX; RCode=SERVFAIL
Timestamp=2025-07-24 14:22:07; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.22.81.154; ExternalIP=120.214.47.39; Action=Blocked; Domain=updates.urrie.co; QType=CAA; RCode=NOERROR
Timestamp=2025-07-24 14:26:25; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.249.231.117; ExternalIP=222.212.1.90; Action=Blocked; Domain=login.kfdlcosdn.dev; QType=MX; RCode=NXDOMAIN
Timestamp=2025-07-24 14:29:06; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.78.243.28; ExternalIP=144.176.115.240; Action=Allowed; Domain=secure.fwnmnss.com; QType=PTR; RCode=FORMERR
Timestamp=2025-07-24 14:39:43; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.217.141.250; ExternalIP=48.23.59.196; Action=Blocked; Domain=auth.aapqyuvvm.info; QType=SOA; RCode=FORMERR
Timestamp=2025-07-24 14:45:10; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.7.255.149; ExternalIP=128.162.161.92; Action=Allowed; Domain=status.iyruyhsz.dev; QType=CAA; RCode=FORMERR
Timestamp=2025-07-24 14:54:30; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.120.33.168; ExternalIP=83.200.27.141; Action=Blocked; Domain=vpn.lyconz.com; QType=AAAA; RCode=SERVFAIL
Timestamp=2025-07-24 14:56:39; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.121.77.137; ExternalIP=51.96.22.70; Action=Blocked; Domain=updates.fmmykjwzto.co; QType=TXT; RCode=FORMERR
Timestamp=2025-07-24 14:58:13; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.158.74.95; ExternalIP=205.152.131.156; Action=Blocked; Domain=portal.omapy.info; QType=PTR; RCode=NOERROR
Timestamp=2025-07-24 15:12:35; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.15.51.112; ExternalIP=136.176.111.70; Action=Allowed; Domain=assets.nvxejvhjsh.biz; QType=A; RCode=SERVFAIL
Timestamp=2025-07-24 15:27:18; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.64.197.157; ExternalIP=50.194.187.100; Action=Allowed; Domain=login.nprou.info; QType=A; RCode=NOERROR
Timestamp=2025-07-24 15:30:21; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.51.154.117; ExternalIP=15.151.175.166; Action=Blocked; Domain=repo.pqnnxm.net; QType=SRV; RCode=NOERROR
Timestamp=2025-07-24 15:35:35; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.84.15.23; ExternalIP=174.149.128.25; Action=Blocked; Domain=mail.zotcioohtg.co; QType=A; RCode=REFUSED
Timestamp=2025-07-24 15:38:36; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.242.17.195; ExternalIP=115.253.174.154; Action=Allowed; Domain=status.ephvbl.biz; QType=NS; RCode=NXDOMAIN
Timestamp=2025-07-24 15:47:07; Identity=diana@example.com; Device=WIN11-LAPTOP01; InternalIP=10.82.105.182; ExternalIP=103.246.145.18; Action=Blocked; Domain=updates.zqnvhvtb.net; QType=A; RCode=REFUSED
Timestamp=2025-07-24 15:54:47; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.58.251.133; ExternalIP=80.239.185.102; Action=Allowed; Domain=vpn.qonwxhos.net; QType=NS; RCode=REFUSED
Timestamp=2025-07-24 16:03:47; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.51.229.6; ExternalIP=76.159.53.30; Action=Blocked; Domain=www.eohri.biz; QType=AAAA; RCode=NOERROR
Timestamp=2025-07-24 16:06:29; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.241.239.141; ExternalIP=15.5.115.166; Action=Allowed; Domain=www.arjswaxzwz.com; QType=MX; RCode=NOERROR
Timestamp=2025-07-24 16:10:49; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.235.167.107; ExternalIP=124.117.86.175; Action=Blocked; Domain=www.vdncjp.co; QType=SOA; RCode=REFUSED
Timestamp=2025-07-24 16:19:06; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.72.128.128; ExternalIP=92.96.161.92; Action=Blocked; Domain=updates.prenpuphn.dev; QType=CAA; RCode=NOERROR
Timestamp=2025-07-24 16:24:30; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.82.105.238; ExternalIP=125.213.67.29; Action=Blocked; Domain=assets.sdnybuj.xyz; QType=MX; RCode=NXDOMAIN
Timestamp=2025-07-24 16:45:27; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.118.168.73; ExternalIP=143.137.212.65; Action=Blocked; Domain=api.evnatyljz.info; QType=SOA; RCode=FORMERR
Timestamp=2025-07-24 16:47:10; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.154.141.221; ExternalIP=37.63.221.44; Action=Blocked; Domain=portal.puqbtyg.co; QType=NS; RCode=NXDOMAIN
Timestamp=2025-07-24 16:55:12; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.92.72.52; ExternalIP=169.84.218.83; Action=Allowed; Domain=auth.nwbppqsfs.io; QType=MX; RCode=NXDOMAIN
Timestamp=2025-07-24 17:15:37; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.218.18.237; ExternalIP=165.25.221.244; Action=Blocked; Domain=repo.yxccsfwv.org; QType=SRV; RCode=FORMERR
Timestamp=2025-07-24 17:24:28; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.120.235.23; ExternalIP=34.32.20.60; Action=Blocked; Domain=cdn.jygebh.info; QType=SRV; RCode=NOERROR
Timestamp=2025-07-24 17:33:23; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.185.201.129; ExternalIP=82.214.197.107; Action=Blocked; Domain=mail.ozjqgpnoae.co; QType=AAAA; RCode=SERVFAIL
Timestamp=2025-07-24 17:43:34; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.47.111.175; ExternalIP=55.177.27.187; Action=Allowed; Domain=login.sspkgi.org; QType=PTR; RCode=NOERROR
Timestamp=2025-07-24 17:45:53; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.109.54.8; ExternalIP=184.60.230.152; Action=Allowed; Domain=secure.uifonuiepk.dev; QType=SOA; RCode=NXDOMAIN
Timestamp=2025-07-24 17:47:07; Identity=bob@corp.local; Device=LINUX-WS01; InternalIP=10.130.214.135; ExternalIP=147.47.168.22; Action=Blocked; Domain=login.jtespkex.io; QType=SRV; RCode=FORMERR
Timestamp=2025-07-24 17:54:27; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.42.45.146; ExternalIP=223.101.150.103; Action=Allowed; Domain=auth.fzszyt.info; QType=PTR; RCode=REFUSED
Timestamp=2025-07-24 17:59:23; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.148.141.153; ExternalIP=127.215.165.52; Action=Allowed; Domain=portal.arculmrzj.xyz; QType=CAA; RCode=NXDOMAIN
Timestamp=2025-07-24 18:03:34; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.27.183.56; ExternalIP=151.91.227.141; Action=Allowed; Domain=vpn.vokieenawh.io; QType=SRV; RCode=FORMERR
Timestamp=2025-07-24 18:03:52; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.146.7.81; ExternalIP=79.114.125.120; Action=Blocked; Domain=assets.vkkxtpy.dev; QType=NS; RCode=NXDOMAIN
Timestamp=2025-07-24 18:18:33; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.15.186.248; ExternalIP=219.69.211.116; Action=Blocked; Domain=status.zpmrhctm.org; QType=NS; RCode=NOERROR
Timestamp=2025-07-24 18:19:18; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.172.1.40; ExternalIP=105.110.196.20; Action=Allowed; Domain=portal.tzxqkfswm.dev; QType=NS; RCode=NXDOMAIN
Timestamp=2025-07-24 18:20:16; Identity=bob@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.253.92.197; ExternalIP=46.83.44.162; Action=Blocked; Domain=assets.galejklmkg.net; QType=TXT; RCode=FORMERR
Timestamp=2025-07-24 18:26:24; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.230.203.112; ExternalIP=183.227.1.204; Action=Blocked; Domain=mail.bwwaetvv.com; QType=TXT; RCode=NXDOMAIN
Timestamp=2025-07-24 18:30:03; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.109.153.62; ExternalIP=75.43.85.112; Action=Blocked; Domain=api.czkyarsv.net; QType=A; RCode=NOERROR
Timestamp=2025-07-24 18:33:14; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.174.34.86; ExternalIP=61.120.245.226; Action=Blocked; Domain=secure.aziks.io; QType=SOA; RCode=NOERROR
Timestamp=2025-07-24 18:35:19; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.146.101.172; ExternalIP=134.140.158.63; Action=Blocked; Domain=status.yawccresz.biz; QType=CAA; RCode=NOERROR
Timestamp=2025-07-24 18:42:59; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.44.207.166; ExternalIP=66.50.144.106; Action=Blocked; Domain=repo.lvtadrpy.net; QType=A; RCode=NOERROR
Timestamp=2025-07-24 18:43:58; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.10.81.112; ExternalIP=51.10.93.181; Action=Blocked; Domain=status.zadkts.net; QType=CAA; RCode=REFUSED
Timestamp=2025-07-24 18:45:02; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.70.9.124; ExternalIP=32.9.1.42; Action=Allowed; Domain=cdn.bbbgct.co; QType=SRV; RCode=NXDOMAIN
Timestamp=2025-07-24 18:56:24; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.243.129.127; ExternalIP=116.154.112.83; Action=Blocked; Domain=www.vtvnawsapj.biz; QType=TXT; RCode=SERVFAIL
Timestamp=2025-07-24 19:10:39; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.151.195.77; ExternalIP=54.118.197.165; Action=Blocked; Domain=updates.snxstp.xyz; QType=MX; RCode=NOERROR
Timestamp=2025-07-24 19:13:32; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.225.82.224; ExternalIP=16.137.249.61; Action=Allowed; Domain=login.uudmryc.co; QType=CAA; RCode=NXDOMAIN
Timestamp=2025-07-24 19:14:54; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.158.114.70; ExternalIP=143.98.4.157; Action=Allowed; Domain=www.zbseqlccpx.info; QType=AAAA; RCode=NOERROR
Timestamp=2025-07-24 19:19:17; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.241.191.115; ExternalIP=131.85.41.179; Action=Blocked; Domain=repo.ihfcxhlhg.dev; QType=A; RCode=REFUSED
Timestamp=2025-07-24 19:22:15; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.145.244.60; ExternalIP=44.239.201.77; Action=Blocked; Domain=auth.qrlfszwbak.io; QType=TXT; RCode=SERVFAIL
Timestamp=2025-07-24 19:24:21; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.147.222.188; ExternalIP=35.175.37.113; Action=Allowed; Domain=assets.bhvyhphgpm.org; QType=CAA; RCode=NXDOMAIN
Timestamp=2025-07-24 19:24:48; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.185.101.31; ExternalIP=111.238.81.138; Action=Blocked; Domain=login.znrzlhws.info; QType=MX; RCode=NOERROR
Timestamp=2025-07-24 19:35:37; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.92.22.92; ExternalIP=74.38.44.36; Action=Allowed; Domain=vpn.nabiqiphdz.net; QType=CAA; RCode=NOERROR
Timestamp=2025-07-24 19:43:23; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.194.189.60; ExternalIP=61.175.19.203; Action=Allowed; Domain=updates.gwxxdyupi.io; QType=AAAA; RCode=SERVFAIL
Timestamp=2025-07-24 19:57:03; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.43.127.101; ExternalIP=116.39.117.123; Action=Allowed; Domain=secure.nstbczek.dev; QType=MX; RCode=NXDOMAIN
Timestamp=2025-07-24 20:00:46; Identity=charlie@example.com; Device=LINUX-WS01; InternalIP=10.230.63.238; ExternalIP=109.182.111.117; Action=Allowed; Domain=vpn.ubwdejcvl.dev; QType=SOA; RCode=FORMERR
Timestamp=2025-07-24 20:06:46; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.216.145.107; ExternalIP=12.40.156.134; Action=Allowed; Domain=updates.sugkeqyaga.info; QType=AAAA; RCode=REFUSED
Timestamp=2025-07-24 20:10:24; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.181.160.247; ExternalIP=160.191.89.92; Action=Allowed; Domain=status.osgnzsntvp.dev; QType=PTR; RCode=REFUSED
Timestamp=2025-07-24 20:13:49; Identity=diana@example.com; Device=WIN11-LAPTOP01; InternalIP=10.92.254.11; ExternalIP=51.18.238.86; Action=Blocked; Domain=login.blabe.xyz; QType=CAA; RCode=SERVFAIL
Timestamp=2025-07-24 20:23:58; Identity=diana@corp.local; Device=MACBOOK-PRO; InternalIP=10.130.159.11; ExternalIP=149.195.109.216; Action=Allowed; Domain=login.epqkltgj.org; QType=MX; RCode=NOERROR
Timestamp=2025-07-24 20:29:47; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.164.107.154; ExternalIP=178.122.240.134; Action=Allowed; Domain=auth.bqbvdpwv.dev; QType=SRV; RCode=FORMERR
Timestamp=2025-07-24 20:45:59; Identity=diana@example.com; Device=WIN11-LAPTOP01; InternalIP=10.86.224.198; ExternalIP=150.153.109.202; Action=Allowed; Domain=status.yeqfik.dev; QType=A; RCode=NOERROR
Timestamp=2025-07-24 20:46:11; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.109.83.133; ExternalIP=208.127.234.52; Action=Blocked; Domain=login.etrbq.info; QType=SOA; RCode=SERVFAIL
Timestamp=2025-07-24 20:56:13; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.106.190.69; ExternalIP=76.175.106.90; Action=Blocked; Domain=api.cyzxqohtb.info; QType=CAA; RCode=NOERROR
Timestamp=2025-07-24 21:09:32; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.112.55.183; ExternalIP=99.133.210.19; Action=Allowed; Domain=www.uphsq.biz; QType=AAAA; RCode=NXDOMAIN
Timestamp=2025-07-24 21:10:35; Identity=bob@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.175.73.232; ExternalIP=124.227.40.59; Action=Allowed; Domain=www.tftmyzvz.co; QType=TXT; RCode=NXDOMAIN
Timestamp=2025-07-24 21:20:19; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.212.186.52; ExternalIP=119.129.86.93; Action=Allowed; Domain=assets.qxrukfd.co; QType=AAAA; RCode=NOERROR
Timestamp=2025-07-24 21:21:01; Identity=bob@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.115.55.248; ExternalIP=38.79.52.22; Action=Blocked; Domain=repo.iqvklmtygf.dev; QType=MX; RCode=REFUSED
Timestamp=2025-07-24 21:42:09; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.218.106.117; ExternalIP=9.29.241.8; Action=Allowed; Domain=www.ndtddxjyw.co; QType=AAAA; RCode=REFUSED
Timestamp=2025-07-24 21:45:52; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.207.37.196; ExternalIP=154.20.150.183; Action=Allowed; Domain=portal.gkvgq.xyz; QType=AAAA; RCode=NXDOMAIN
Timestamp=2025-07-24 21:47:13; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.122.145.204; ExternalIP=213.84.162.37; Action=Blocked; Domain=portal.cqgmcdnsj.dev; QType=NS; RCode=FORMERR
Timestamp=2025-07-24 21:50:16; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.116.43.223; ExternalIP=119.13.7.243; Action=Blocked; Domain=portal.emklirjxg.com; QType=NS; RCode=NXDOMAIN
Timestamp=2025-07-24 21:58:28; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.60.230.247; ExternalIP=137.160.87.177; Action=Allowed; Domain=secure.waqllo.org; QType=A; RCode=FORMERR
Timestamp=2025-07-24 22:03:20; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.223.109.167; ExternalIP=163.176.241.98; Action=Allowed; Domain=vpn.nmhjvxckp.io; QType=AAAA; RCode=NXDOMAIN
Timestamp=2025-07-24 22:06:05; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.167.227.146; ExternalIP=67.15.169.216; Action=Blocked; Domain=vpn.emxhsvs.io; QType=NS; RCode=NXDOMAIN
Timestamp=2025-07-24 22:06:19; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.0.57.102; ExternalIP=23.12.146.228; Action=Blocked; Domain=updates.pqoqm.io; QType=A; RCode=FORMERR
Timestamp=2025-07-24 22:14:38; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.187.88.229; ExternalIP=198.201.181.123; Action=Blocked; Domain=auth.iyrop.biz; QType=AAAA; RCode=NOERROR
Timestamp=2025-07-24 22:17:22; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.39.191.92; ExternalIP=34.247.247.121; Action=Allowed; Domain=api.ohgjugt.dev; QType=MX; RCode=FORMERR
Timestamp=2025-07-24 22:17:27; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.10.184.216; ExternalIP=27.109.91.38; Action=Allowed; Domain=cdn.lcpzzqqotl.dev; QType=CAA; RCode=REFUSED
Timestamp=2025-07-24 22:20:24; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.191.195.237; ExternalIP=13.11.233.105; Action=Allowed; Domain=login.ujgjcjver.com; QType=A; RCode=FORMERR
Timestamp=2025-07-24 22:34:53; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.20.199.86; ExternalIP=102.32.24.223; Action=Allowed; Domain=repo.xkpjzjx.io; QType=A; RCode=FORMERR
Timestamp=2025-07-24 22:37:11; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.124.246.248; ExternalIP=200.242.8.1; Action=Allowed; Domain=updates.rtmxworoo.info; QType=SRV; RCode=SERVFAIL
Timestamp=2025-07-24 22:41:02; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.212.27.148; ExternalIP=86.254.17.241; Action=Allowed; Domain=assets.ltrxsq.dev; QType=NS; RCode=NXDOMAIN
Timestamp=2025-07-24 22:41:13; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.76.250.236; ExternalIP=116.212.154.150; Action=Allowed; Domain=vpn.ysihyc.xyz; QType=SOA; RCode=REFUSED
Timestamp=2025-07-24 22:49:15; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.135.244.134; ExternalIP=49.68.111.39; Action=Allowed; Domain=login.hiwur.com; QType=NS; RCode=NXDOMAIN
Timestamp=2025-07-24 22:54:17; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.239.82.72; ExternalIP=214.240.108.247; Action=Allowed; Domain=portal.imdez.dev; QType=A; RCode=REFUSED
Timestamp=2025-07-24 22:59:21; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.205.250.42; ExternalIP=19.232.219.66; Action=Allowed; Domain=portal.xufqbxpqo.com; QType=A; RCode=SERVFAIL
Timestamp=2025-07-24 23:00:11; Identity=charlie@example.com; Device=LINUX-WS01; InternalIP=10.59.55.90; ExternalIP=126.59.138.44; Action=Allowed; Domain=auth.lrwhn.co; QType=SOA; RCode=FORMERR
Timestamp=2025-07-24 23:07:19; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.157.148.33; ExternalIP=178.75.165.144; Action=Blocked; Domain=secure.nnfielkaej.com; QType=MX; RCode=FORMERR
Timestamp=2025-07-24 23:10:06; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.234.215.5; ExternalIP=70.128.9.79; Action=Blocked; Domain=repo.krsuqg.net; QType=SRV; RCode=NOERROR
Timestamp=2025-07-24 23:12:49; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.189.125.166; ExternalIP=165.88.151.70; Action=Blocked; Domain=secure.vuczyvb.xyz; QType=CAA; RCode=NOERROR
Timestamp=2025-07-24 23:27:47; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.98.202.122; ExternalIP=142.164.192.138; Action=Allowed; Domain=assets.xfmljrurvc.io; QType=A; RCode=REFUSED
Timestamp=2025-07-24 23:34:36; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.206.202.71; ExternalIP=157.108.219.168; Action=Allowed; Domain=cdn.dyznusuzi.net; QType=TXT; RCode=REFUSED
Timestamp=2025-07-24 23:45:57; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.233.124.174; ExternalIP=18.183.209.164; Action=Blocked; Domain=secure.eliwh.co; QType=CAA; RCode=NXDOMAIN
Timestamp=2025-07-24 23:49:22; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.99.185.80; ExternalIP=136.20.105.126; Action=Blocked; Domain=auth.azbwxsnkl.io; QType=PTR; RCode=NOERROR
